Node no.,X,Y,Z
9006,3.62439,1.96346,-13.7728
9007,3.68638,1.93132,-13.7622
9008,3.56446,1.9627,-13.7352
9009,3.79311,1.84275,-13.7202
9010,3.84001,1.78172,-13.6842
9011,3.93301,1.41026,-13.7149
9012,3.9629,1.45566,-13.7452
9013,3.98892,1.50884,-13.7985
9014,3.90684,1.37694,-13.674
9015,3.89172,1.71575,-13.6681
9016,3.97077,1.57844,-13.7348
9017,3.93622,1.64792,-13.6815
9018,3.8341,1.19605,-13.6799
9019,3.86338,1.24844,-13.663
9020,2.9663,0.6431,-14.2106
9021,3.80535,1.17434,-13.7348
9022,3.81586,1.2238,-13.8198
9023,3.76821,1.19823,-13.8836
9024,3.71455,1.17496,-13.9505
9025,3.6574,1.1721,-14.0589
9026,3.60745,1.18709,-14.1933
9027,3.50949,1.11593,-14.2454
9028,3.43745,1.03735,-14.209
9029,3.36329,0.96805,-14.1967
9030,3.28226,0.89721,-14.1995
9031,3.2,0.82528,-14.1967
9032,3.13109,0.76683,-14.176
9033,3.00179,0.67675,-14.1523
9034,3.06693,0.71861,-14.1581
9035,2.75703,0.57412,-14.1374
9036,2.83141,0.5918,-14.164
9037,2.90177,0.61434,-14.1925
9038,2.62155,0.54524,-14.1381
9039,2.69285,0.57205,-14.1002
9040,2.76504,0.60311,-14.055
9041,2.57582,0.57762,-14.085
9042,2.41445,0.89863,-13.9045
9043,2.42801,0.83459,-13.9227
9044,2.44613,0.77406,-13.9452
9045,2.46844,0.71645,-13.9728
9046,2.49907,0.66474,-14.0033
9047,2.53614,0.6188,-14.0392
9048,2.40662,0.96903,-13.8887
9049,2.44099,0.9437,-13.8488
9050,2.42409,1.34121,-13.8774
9051,2.42074,1.27335,-13.8649
9052,2.40445,1.04436,-13.8759
9053,2.40752,1.1223,-13.8667
9054,2.4152,1.20017,-13.8617
9055,2.48259,1.40015,-13.8324
9056,2.66644,1.66644,-13.8061
9057,2.60345,1.60535,-13.8395
9058,2.92856,1.88585,-13.7446
9059,2.95632,1.87008,-13.647
9060,2.86233,1.85095,-13.7893
9061,2.79371,1.78048,-13.7468
9062,2.72318,1.7098,-13.7488
9063,2.56659,1.5323,-13.8119
9064,2.53598,1.46031,-13.7894
9065,3.47289,1.91376,-13.6133
9066,3.40104,1.91729,-13.5956
9067,3.33729,1.91652,-13.5892
9068,2.9498,1.83436,-13.5728
9069,3.01663,1.872,-13.5891
9070,3.27086,1.92106,-13.5992
9071,3.18885,1.91518,-13.6036
9072,3.09716,1.89711,-13.5979
9073,3.886,1.31302,-13.6218
9074,3.55262,1.90007,-13.6338
9075,3.70604,1.8653,-13.6811
9076,3.62539,1.90471,-13.6831
9077,3.528,1.85387,-13.559
9078,3.75226,1.79849,-13.6301
9079,3.82315,1.73189,-13.6144
9080,3.92624,1.45436,-13.6559
9081,3.95204,1.51649,-13.6898
9082,3.89972,1.41423,-13.6022
9083,3.88232,1.6605,-13.6123
9084,3.9224,1.58597,-13.6338
9085,3.80977,1.13429,-13.6397
9086,3.84464,1.17861,-13.6029
9087,3.86825,1.22478,-13.5626
9088,2.94494,0.6486,-14.1359
9089,3.76471,1.09481,-13.6828
9090,3.76075,1.14443,-13.7892
9091,3.7103,1.10848,-13.827
9092,3.65119,1.08938,-13.8999
9093,3.59129,1.1004,-14.0329
9094,3.54761,1.11731,-14.1585
9095,3.4667,1.03971,-14.1369
9096,3.38312,0.96744,-14.129
9097,3.30151,0.90347,-14.138
9098,3.23208,0.84951,-14.1517
9099,3.17304,0.79991,-14.1261
9100,2.98372,0.67626,-14.0926
9101,3.1109,0.75322,-14.0899
9102,3.0383,0.7072,-14.091
9103,2.82981,0.61554,-14.0735
9104,2.89245,0.63226,-14.1004
9105,2.82809,0.63576,-13.9913
9106,2.64295,0.59008,-14.0484
9107,2.71098,0.6078,-14.0144
9108,2.77076,0.62563,-13.9852
9109,2.6018,0.62152,-13.9994
9110,2.45317,0.87506,-13.8652
9111,2.47179,0.81325,-13.8837
9112,2.49606,0.75653,-13.9055
9113,2.52605,0.70544,-13.9309
9114,2.56296,0.66079,-13.961
9115,2.47231,0.92229,-13.8021
9116,2.43544,1.01826,-13.8341
9117,2.46326,0.9957,-13.7861
9118,2.46631,1.32879,-13.8186
9119,2.45489,1.25486,-13.8115
9120,2.43615,1.09679,-13.8226
9121,2.44304,1.1765,-13.8147
9122,2.51224,1.38786,-13.7702
9123,2.71028,1.67217,-13.6942
9124,2.67011,1.63639,-13.7259
9125,2.62181,1.58976,-13.7707
9126,2.86061,1.79347,-13.6254
9127,2.76101,1.71484,-13.6622
9128,2.89435,1.77466,-13.5378
9129,2.58646,1.51687,-13.7389
9130,2.55702,1.44528,-13.7164
9131,3.44293,1.87234,-13.5471
9132,3.3728,1.87271,-13.5325
9133,3.31171,1.87963,-13.5395
9134,2.96916,1.81469,-13.5195
9135,3.01286,1.8451,-13.54
9136,3.07432,1.85854,-13.5368
9137,3.25009,1.87139,-13.5323
9138,3.15959,1.86618,-13.535
9139,3.48219,1.82077,-13.4997
9140,3.88869,1.35019,-13.546
9141,3.63691,1.81735,-13.5749
9142,3.57041,1.78369,-13.4981
9143,3.52117,1.77429,-13.4672
9144,3.73699,1.73429,-13.5477
9145,3.81705,1.66311,-13.5447
9146,3.88219,1.37452,-13.4989
9147,3.90223,1.50985,-13.5805
9148,3.88747,1.43385,-13.5314
9149,3.86886,1.5873,-13.5489
9150,3.87681,1.2571,-13.5005
9151,3.78122,1.06366,-13.5837
9152,3.82442,1.11079,-13.5508
9153,3.85153,1.15763,-13.5258
9154,2.94731,0.66544,-14.0509
9155,3.7227,1.00842,-13.611
9156,3.70906,1.04826,-13.7149
9157,3.63959,1.01503,-13.7757
9158,3.55881,1.01319,-13.9038
9159,3.50013,1.02949,-14.0406
9160,3.40575,0.95996,-14.0518
9161,3.31969,0.89989,-14.0683
9162,3.23781,0.84481,-14.0929
9163,3.18444,0.799,-14.0531
9164,3.14461,0.768,-14.0074
9165,3.00629,0.69589,-14.0316
9166,3.0735,0.73041,-14.024
9167,2.90027,0.65684,-13.9959
9168,2.87055,0.65955,-13.9198
9169,2.80338,0.64725,-13.9226
9170,2.6669,0.62851,-13.9585
9171,2.73453,0.63795,-13.9311
9172,2.62482,0.6601,-13.9136
9173,2.489,0.85577,-13.8187
9174,2.5128,0.79654,-13.837
9175,2.54336,0.74398,-13.8577
9176,2.58134,0.69854,-13.8824
9177,3.7465,0.9961,-13.5317
9178,2.48778,0.97206,-13.7347
9179,2.50112,0.90162,-13.7503
9180,2.92647,1.76346,-13.4916
9181,2.46176,1.07459,-13.7713
9182,2.48329,1.04948,-13.7184
9183,2.50125,1.01829,-13.6656
9184,2.49619,1.3145,-13.7544
9185,2.48144,1.23698,-13.7511
9186,2.46804,1.1559,-13.7594
9187,2.5381,1.37443,-13.6939
9188,2.69516,1.62887,-13.6406
9189,2.63587,1.56501,-13.6764
9190,2.753,1.65881,-13.5774
9191,2.80759,1.68073,-13.5263
9192,2.85837,1.68879,-13.4762
9193,2.60658,1.49666,-13.642
9194,2.58284,1.42981,-13.6209
9195,3.40354,1.82662,-13.4833
9196,3.32634,1.83575,-13.4859
9197,2.98556,1.77649,-13.4666
9198,3.03627,1.82235,-13.4956
9199,3.12421,1.82397,-13.4838
9200,3.2381,1.82316,-13.4749
9201,3.46792,1.76842,-13.4433
9202,3.87397,1.30942,-13.4523
9203,3.66091,1.71544,-13.4768
9204,3.5732,1.71844,-13.435
9205,3.52113,1.68778,-13.3904
9206,3.74825,1.63946,-13.4636
9207,3.81813,1.56243,-13.4655
9208,3.86667,1.39849,-13.4496
9209,3.86362,1.49536,-13.4871
9210,3.86101,1.17509,-13.4607
9211,3.79974,1.05095,-13.5051
9212,3.8373,1.10649,-13.473
9213,2.97185,0.6853,-13.9743
9214,3.68069,0.9397,-13.5582
9215,3.65098,0.95907,-13.6527
9216,3.55745,0.9424,-13.7687
9217,3.4478,0.94039,-13.9294
9218,3.34528,0.89093,-13.9833
9219,3.26166,0.84411,-14.0186
9220,3.21903,0.80456,-13.9713
9221,3.17822,0.77634,-13.9368
9222,3.11135,0.74496,-13.9504
9223,3.04011,0.71348,-13.9636
9224,2.9375,0.67666,-13.9139
9225,2.83596,0.65914,-13.8549
9226,2.90381,0.66859,-13.8504
9227,2.76646,0.65559,-13.8574
9228,2.69184,0.6603,-13.862
9229,2.63382,0.69138,-13.8303
9230,2.52236,0.83704,-13.7668
9231,2.5514,0.78018,-13.7846
9232,2.58806,0.73146,-13.8052
9233,3.76353,0.98744,-13.4473
9234,3.70529,0.93432,-13.4798
9235,3.63722,0.8862,-13.5177
9236,2.51017,0.94565,-13.6803
9237,2.51748,0.98819,-13.6094
9238,2.52778,0.87744,-13.6953
9239,2.92555,1.703,-13.4357
9240,2.48787,1.12707,-13.6989
9241,2.5027,1.08886,-13.6416
9242,2.51286,1.04961,-13.6017
9243,2.52463,1.03219,-13.5435
9244,2.52476,1.29328,-13.6672
9245,2.50175,1.20554,-13.682
9246,2.85684,1.61495,-13.4079
9247,2.56733,1.35979,-13.5953
9248,2.66651,1.54547,-13.5639
9249,2.72771,1.56466,-13.4906
9250,2.78356,1.58529,-13.4457
9251,2.63144,1.4635,-13.533
9252,2.60747,1.40591,-13.5298
9253,3.36134,1.75811,-13.4129
9254,2.99164,1.69154,-13.393
9255,3.06564,1.75987,-13.4297
9256,3.20202,1.76445,-13.4203
9257,3.4653,1.65238,-13.3452
9258,3.8544,1.20298,-13.3634
9259,3.84634,1.32251,-13.3688
9260,3.66532,1.6067,-13.3768
9261,3.57431,1.596,-13.3291
9262,3.75863,1.52235,-13.3748
9263,3.82256,1.43978,-13.3855
9264,3.83384,1.10941,-13.3747
9265,3.80669,1.04369,-13.4138
9266,3.0066,0.69823,-13.9034
9267,3.59906,0.90214,-13.6245
9268,3.49614,0.88934,-13.7486
9269,3.55493,0.85559,-13.5863
9270,3.38893,0.8723,-13.8599
9271,3.29753,0.83954,-13.923
9272,3.24178,0.79815,-13.8831
9273,3.1608,0.75807,-13.8772
9274,3.07874,0.72403,-13.8894
9275,2.97309,0.68309,-13.8406
9276,2.80445,0.6572,-13.7911
9277,2.87218,0.6592,-13.7876
9278,2.94061,0.66686,-13.778
9279,2.73825,0.66262,-13.7884
9280,2.67941,0.6813,-13.7733
9281,2.62919,0.71518,-13.7505
9282,2.55352,0.81403,-13.7116
9283,2.58711,0.75979,-13.7295
9284,3.75921,0.97046,-13.3262
9285,3.71434,0.91781,-13.3706
9286,3.655,0.87074,-13.4186
9287,3.5885,0.83391,-13.4702
9288,2.53008,0.91822,-13.6228
9289,2.53089,0.95959,-13.5501
9290,2.53221,1.00282,-13.4808
9291,2.55119,0.85014,-13.6376
9292,2.93247,1.62442,-13.3654
9293,2.87347,1.56611,-13.3492
9294,2.51475,1.15433,-13.6099
9295,2.52183,1.09766,-13.5588
9296,2.53687,1.046,-13.4142
9297,2.53405,1.07734,-13.484
9298,2.56045,1.28584,-13.5493
9299,2.53354,1.22226,-13.5852
9300,2.80186,1.53554,-13.3774
9301,2.60252,1.34349,-13.4873
9302,2.68199,1.47045,-13.4489
9303,2.73605,1.49028,-13.3986
9304,2.64875,1.40235,-13.4405
9305,3.37486,1.63996,-13.3201
9306,3.2779,1.6697,-13.3395
9307,3.05709,1.62549,-13.3257
9308,3.15771,1.66404,-13.3422
9309,3.43643,1.56163,-13.2675
9310,3.50887,1.56253,-13.283
9311,3.82733,1.25786,-13.2962
9312,3.82249,1.17254,-13.2598
9313,3.8044,1.34329,-13.2983
9314,3.55959,1.49731,-13.2439
9315,3.6377,1.50642,-13.2779
9316,3.69964,1.46771,-13.284
9317,3.75911,1.40915,-13.289
9318,3.80979,1.10185,-13.2588
9319,3.78652,1.03092,-13.2801
9320,3.04548,0.70278,-13.8262
9321,3.50935,0.81326,-13.5433
9322,3.45184,0.84183,-13.6962
9323,3.33325,0.81861,-13.795
9324,3.22676,0.77079,-13.8003
9325,3.12768,0.73018,-13.8102
9326,3.01214,0.67983,-13.7609
9327,2.9784,0.65685,-13.7002
9328,2.77872,0.6566,-13.7362
9329,2.83697,0.651,-13.7268
9330,2.90615,0.65121,-13.7187
9331,2.72781,0.66721,-13.7164
9332,2.6702,0.6941,-13.6942
9333,2.61979,0.73384,-13.6711
9334,2.58155,0.78667,-13.6534
9335,2.93865,0.63635,-13.6454
9336,3.73542,0.95002,-13.1964
9337,3.70892,0.89867,-13.2531
9338,3.66331,0.85346,-13.3118
9339,3.5899,0.80742,-13.3667
9340,3.51613,0.7846,-13.4377
9341,2.54571,0.88885,-13.5631
9342,2.53899,0.93015,-13.4891
9343,2.5332,1.01756,-13.3497
9344,2.53344,0.97373,-13.4171
9345,2.57121,0.81819,-13.5767
9346,2.93341,1.55017,-13.3022
9347,2.99058,1.57927,-13.3059
9348,2.92258,1.50319,-13.2664
9349,2.8831,1.51044,-13.2904
9350,2.83279,1.50949,-13.3252
9351,2.59061,1.2777,-13.4534
9352,2.54454,1.07823,-13.3542
9353,2.54069,1.15341,-13.5014
9354,2.54823,1.11494,-13.4115
9355,2.56299,1.22072,-13.4759
9356,2.54095,1.06438,-13.2957
9357,2.77857,1.45953,-13.3247
9358,2.63577,1.32124,-13.3897
9359,2.70431,1.39003,-13.3391
9360,3.30154,1.56469,-13.2582
9361,3.22322,1.57917,-13.271
9362,3.13447,1.54039,-13.2478
9363,3.35734,1.52669,-13.2317
9364,3.47,1.46381,-13.1956
9365,3.79986,1.21516,-13.2268
9366,3.78949,1.27843,-13.2401
9367,3.79752,1.16446,-13.2106
9368,3.7534,1.314,-13.2177
9369,3.59179,1.41901,-13.1935
9370,3.65177,1.397,-13.2022
9371,3.70314,1.35164,-13.202
9372,3.78332,1.109,-13.1827
9373,3.74806,1.01808,-13.1476
9374,3.69974,0.92745,-13.1063
9375,3.09339,0.69999,-13.7387
9376,3.43607,0.76533,-13.4988
9377,3.40866,0.79766,-13.6343
9378,3.29858,0.76926,-13.6927
9379,3.19125,0.73136,-13.7166
9380,3.05461,0.66951,-13.6733
9381,3.014,0.64009,-13.617
9382,2.96925,0.61516,-13.5723
9383,2.78983,0.65052,-13.679
9384,2.86149,0.63946,-13.6622
9385,2.72706,0.66705,-13.6455
9386,2.65914,0.70122,-13.6144
9387,2.60707,0.75197,-13.591
9388,2.8908,0.6211,-13.5986
9389,3.69167,0.8781,-13.1605
9390,3.66403,0.83922,-13.2251
9391,3.61589,0.80524,-13.2802
9392,3.53406,0.76869,-13.3105
9393,3.46729,0.74862,-13.3704
9394,2.5253,1.04145,-13.2337
9395,2.52154,0.9927,-13.2897
9396,2.55532,0.85743,-13.5005
9397,2.53843,0.90126,-13.4255
9398,2.52634,0.94669,-13.3542
9399,2.5845,0.78298,-13.5115
9400,2.96429,1.49653,-13.2472
9401,3.03885,1.49433,-13.2268
9402,2.90495,1.46059,-13.2359
9403,2.83811,1.45345,-13.2677
9404,2.59939,1.24009,-13.3785
9405,2.56087,1.12863,-13.3278
9406,2.56769,1.17456,-13.394
9407,2.55615,1.11216,-13.2539
9408,2.77895,1.39566,-13.2604
9409,2.64864,1.28783,-13.3121
9410,2.70833,1.33188,-13.2622
9411,3.26136,1.46005,-13.1711
9412,3.21094,1.48906,-13.1981
9413,3.11431,1.44354,-13.1676
9414,3.37822,1.43726,-13.1605
9415,3.50327,1.39279,-13.1472
9416,3.5361,1.33389,-13.1128
9417,3.75414,1.23031,-13.1742
9418,3.76526,1.15705,-13.1618
9419,3.70506,1.25116,-13.1429
9420,3.60264,1.32385,-13.1307
9421,3.65439,1.28695,-13.1318
9422,3.72835,1.07569,-13.1091
9423,3.68907,0.98779,-13.0731
9424,3.65125,0.85746,-13.1019
9425,3.64476,0.90769,-13.0613
9426,2.9185,0.59683,-13.5405
9427,3.43134,0.72667,-13.3203
9428,3.38722,0.72072,-13.4115
9429,3.14716,0.6914,-13.6406
9430,3.33374,0.73931,-13.5541
9431,3.23942,0.71543,-13.6022
9432,3.09417,0.65258,-13.5793
9433,3.041,0.61749,-13.5331
9434,2.98555,0.58891,-13.504
9435,2.80284,0.63523,-13.6094
9436,2.71674,0.66119,-13.5725
9437,2.63395,0.70353,-13.5202
9438,2.84769,0.60583,-13.5558
9439,2.87837,0.58177,-13.513
9440,3.63766,0.82204,-13.1613
9441,3.61604,0.80115,-13.2192
9442,3.56194,0.77589,-13.248
9443,3.49634,0.75178,-13.273
9444,3.4362,0.72754,-13.2704
9445,3.3984,0.70586,-13.2582
9446,3.36711,0.69255,-13.2967
9447,2.53526,1.08678,-13.1822
9448,2.50182,0.97349,-13.2238
9449,2.50288,1.0282,-13.1628
9450,2.59481,0.69321,-13.4342
9451,2.50993,0.92129,-13.2887
9452,2.55395,0.82683,-13.4337
9453,2.52771,0.8736,-13.3585
9454,2.57664,0.75565,-13.4416
9455,2.47744,0.91169,-13.1973
9456,2.55703,0.66184,-13.3522
9457,2.52945,0.5975,-13.2736
9458,2.9558,1.43579,-13.1958
9459,3.02174,1.41245,-13.1539
9460,2.86232,1.40026,-13.198
9461,2.54829,1.11969,-13.1262
9462,2.59707,1.19386,-13.2865
9463,2.57641,1.14975,-13.1956
9464,2.77715,1.35027,-13.2023
9465,2.65524,1.26279,-13.2402
9466,2.71128,1.30403,-13.2068
9467,3.27303,1.40209,-13.1217
9468,3.17381,1.41629,-13.1353
9469,3.09167,1.37622,-13.1054
9470,3.40647,1.34928,-13.0939
9471,3.45516,1.3024,-13.0677
9472,3.49232,1.28165,-13.0637
9473,3.53237,1.26246,-13.0648
9474,3.70549,1.1508,-13.1022
9475,3.6502,1.19052,-13.081
9476,3.59181,1.22924,-13.0708
9477,3.66535,1.04967,-13.0554
9478,3.62069,0.96536,-13.0318
9479,3.58423,0.8453,-13.0794
9480,3.57684,0.80685,-13.126
9481,3.5695,0.8971,-13.0397
9482,3.52215,0.84656,-13.0633
9483,2.93008,0.56726,-13.483
9484,3.34679,0.69144,-13.3511
9485,3.29559,0.68655,-13.4321
9486,3.1643,0.66282,-13.5319
9487,3.21722,0.66615,-13.4729
9488,3.10303,0.62732,-13.4982
9489,3.05209,0.5925,-13.4577
9490,2.98548,0.55906,-13.4399
9491,2.77616,0.61826,-13.5403
9492,2.70624,0.63674,-13.5065
9493,2.65045,0.64319,-13.4624
9494,2.82476,0.58201,-13.5037
9495,2.87585,0.55345,-13.4654
9496,2.61261,0.62949,-13.4041
9497,2.58559,0.59073,-13.3414
9498,3.56549,0.78342,-13.1851
9499,3.49927,0.7559,-13.2223
9500,3.43191,0.7233,-13.2166
9501,3.36521,0.68059,-13.2309
9502,3.2996,0.6522,-13.2773
9503,2.53277,1.12136,-13.0402
9504,2.51049,1.07556,-13.0999
9505,2.4722,0.9724,-13.137
9506,2.47405,1.03005,-13.0735
9507,2.55806,0.5281,-13.2691
9508,2.53822,0.72116,-13.3476
9509,2.49478,0.85944,-13.2607
9510,2.52546,0.79644,-13.3369
9511,2.43775,0.87125,-13.1173
9512,2.4533,0.8049,-13.1663
9513,2.49002,0.65555,-13.2342
9514,2.51108,0.53238,-13.212
9515,2.93274,1.38137,-13.1423
9516,3.00142,1.35667,-13.0951
9517,2.8481,1.34972,-13.1384
9518,2.58919,1.16911,-13.1056
9519,2.62634,1.21073,-13.1822
9520,2.76434,1.31111,-13.1445
9521,2.68751,1.2637,-13.1583
9522,3.29971,1.32022,-13.0581
9523,3.17184,1.36631,-13.089
9524,3.07344,1.32371,-13.0504
9525,3.36911,1.26073,-13.0227
9526,3.44902,1.23916,-13.0244
9527,3.49676,1.19276,-13.0172
9528,3.62805,1.10064,-13.0408
9529,3.56896,1.14629,-13.0271
9530,3.27155,1.23709,-12.9906
9531,3.58786,1.01896,-13.0098
9532,3.53833,0.95281,-13.0012
9533,3.51126,0.80494,-13.1012
9534,3.49296,0.88965,-13.0207
9535,3.46505,0.82851,-13.0567
9536,2.92482,0.53288,-13.4256
9537,3.26138,0.6504,-13.3469
9538,3.12087,0.61392,-13.4351
9539,2.96971,0.52509,-13.3796
9540,3.04656,0.56559,-13.3902
9541,2.76691,0.58323,-13.4761
9542,2.71285,0.58354,-13.4439
9543,2.66685,0.58734,-13.4148
9544,2.82292,0.53996,-13.4394
9545,2.87358,0.51902,-13.4143
9546,2.64678,0.55563,-13.364
9547,2.60917,0.50808,-13.2956
9548,3.4797,0.75933,-13.1548
9549,3.38534,0.69117,-13.1624
9550,3.29731,0.63478,-13.1786
9551,3.21618,0.61035,-13.2573
9552,2.57479,1.16721,-12.9993
9553,2.50565,1.11788,-12.9381
9554,2.48283,1.07642,-13.002
9555,2.4319,0.92867,-13.0731
9556,2.43366,0.98734,-13.0243
9557,2.38508,0.82467,-13.0082
9558,2.56038,0.44579,-13.2046
9559,2.51615,0.46875,-13.179
9560,2.46782,0.72339,-13.2015
9561,2.39142,0.72826,-13.0368
9562,2.46594,0.57526,-13.1598
9563,2.46459,0.49882,-13.126
9564,2.91582,1.33746,-13.0856
9565,2.98444,1.31586,-13.0401
9566,2.83029,1.31126,-13.0769
9567,2.65499,1.22236,-13.0727
9568,2.74242,1.27262,-13.0735
9569,3.16369,1.29099,-13.0182
9570,3.05026,1.28544,-12.9971
9571,3.18781,1.22285,-12.957
9572,3.38002,1.18663,-12.9795
9573,3.46483,1.12079,-12.9784
9574,3.53893,1.0663,-12.9923
9575,3.27882,1.17389,-12.9461
9576,3.49673,1.00131,-12.971
9577,3.45783,0.94156,-12.9747
9578,3.4368,0.7734,-13.0899
9579,3.4338,0.87172,-13.0028
9580,3.4087,0.80451,-13.0353
9581,3.20939,1.16801,-12.9097
9582,2.90097,0.49611,-13.3701
9583,2.93099,0.48131,-13.3145
9584,3.13326,0.59309,-13.3426
9585,3.01389,0.52777,-13.3273
9586,2.77493,0.52214,-13.401
9587,2.71731,0.52329,-13.375
9588,2.83699,0.48979,-13.3714
9589,2.61154,0.41051,-13.2023
9590,2.68181,0.47006,-13.2979
9591,3.38061,0.70922,-13.1055
9592,3.3033,0.64789,-13.1084
9593,3.2187,0.60599,-13.1111
9594,3.19234,0.59254,-13.1814
9595,3.12209,0.56789,-13.2434
9596,2.5455,1.15129,-12.8975
9597,2.62345,1.19614,-12.9518
9598,2.4842,1.1094,-12.8514
9599,2.45561,1.07752,-12.9023
9600,2.44045,1.03737,-12.9651
9601,2.38604,0.89478,-12.9861
9602,2.39179,0.9511,-12.9523
9603,2.34054,0.84129,-12.9072
9604,2.32896,0.74061,-12.9085
9605,2.59644,0.31163,-13.0908
9606,2.54905,0.3506,-13.1067
9607,2.50759,0.38984,-13.1079
9608,2.45849,0.42246,-13.0776
9609,2.32574,0.6389,-12.9159
9610,2.39874,0.61657,-13.0513
9611,2.40329,0.52075,-13.0389
9612,2.41337,0.45379,-13.0322
9613,2.89469,1.30098,-13.0213
9614,2.95944,1.27422,-12.9651
9615,2.8007,1.27266,-12.9963
9616,2.70955,1.2366,-12.9809
9617,3.10035,1.2468,-12.9547
9618,3.0153,1.23807,-12.9111
9619,3.13476,1.1991,-12.9043
9620,3.36171,1.10804,-12.9368
9621,3.43649,1.04821,-12.9469
9622,3.2801,1.1098,-12.9042
9623,3.41059,0.98311,-12.9376
9624,3.40065,0.91295,-12.956
9625,3.3629,0.73523,-13.0529
9626,3.3889,0.842,-12.986
9627,3.35755,0.77426,-13.0078
9628,3.16061,1.14594,-12.8459
9629,3.22262,1.11335,-12.8611
9630,3.27456,1.05632,-12.8555
9631,2.85836,0.45065,-13.3003
9632,2.9539,0.47274,-13.2529
9633,3.03714,0.52698,-13.2675
9634,2.77497,0.44176,-13.2972
9635,2.67825,0.37465,-13.1916
9636,2.65341,0.28949,-13.0823
9637,3.28966,0.66482,-13.0473
9638,3.21675,0.61874,-13.0517
9639,3.152,0.58757,-13.0633
9640,3.13355,0.57146,-13.119
9641,3.11121,0.55935,-13.1798
9642,3.04492,0.52464,-13.1997
9643,2.5909,1.1714,-12.8646
9644,2.5333,1.13632,-12.8186
9645,2.66384,1.20181,-12.8812
9646,2.47395,1.09495,-12.7831
9647,2.40068,1.00145,-12.906
9648,2.43323,1.06684,-12.82
9649,2.41842,1.04147,-12.8748
9650,2.3541,0.91316,-12.8874
9651,2.31972,0.85722,-12.8416
9652,2.29519,0.76656,-12.8309
9653,2.27598,0.65854,-12.816
9654,2.65275,0.23189,-13.003
9655,2.59478,0.23802,-13.0065
9656,2.54141,0.26264,-13.013
9657,2.49299,0.30011,-13.0178
9658,2.44089,0.33873,-13.0015
9659,2.3883,0.3771,-12.9628
9660,2.26618,0.57475,-12.8067
9661,2.30765,0.54655,-12.8844
9662,2.33154,0.49655,-12.9171
9663,2.34971,0.43005,-12.9285
9664,2.86248,1.24859,-12.9152
9665,2.75858,1.22335,-12.8803
9666,3.05935,1.20488,-12.8737
9667,2.92408,1.20091,-12.8254
9668,3.09463,1.16059,-12.8216
9669,3.02353,1.14964,-12.7604
9670,3.3399,1.02274,-12.8963
9671,3.29781,0.98206,-12.8322
9672,3.35858,0.93461,-12.9141
9673,3.36676,0.87247,-12.9427
9674,3.31064,0.71311,-13.0067
9675,3.34883,0.81301,-12.9572
9676,3.32335,0.75916,-12.9719
9677,3.13194,1.1035,-12.757
9678,3.27814,0.96194,-12.7803
9679,3.1891,1.08516,-12.7852
9680,3.26379,1.00865,-12.7852
9681,3.23464,1.06271,-12.8103
9682,3.25729,0.67499,-12.9731
9683,2.87624,0.42076,-13.2212
9684,2.97114,0.47547,-13.1967
9685,2.80621,0.38491,-13.1987
9686,2.73094,0.34491,-13.1592
9687,2.69818,0.27985,-13.065
9688,2.67344,0.19598,-12.9443
9689,2.71283,0.24792,-13.0052
9690,3.212,0.63579,-12.9905
9691,3.14514,0.59571,-13.0098
9692,3.08724,0.55635,-13.059
9693,3.0581,0.53279,-13.1285
9694,2.99221,0.48833,-13.1334
9695,2.60516,1.16319,-12.806
9696,2.53867,1.12121,-12.7591
9697,2.68418,1.1815,-12.8026
9698,2.75429,1.16468,-12.7559
9699,2.47035,1.07327,-12.723
9700,2.41615,1.04325,-12.7516
9701,2.36756,0.9664,-12.8398
9702,2.3916,1.01725,-12.809
9703,2.331,0.91131,-12.7955
9704,2.29124,0.8178,-12.7773
9705,2.25993,0.70854,-12.7602
9706,2.23942,0.61487,-12.7393
9707,2.61095,0.18251,-12.9422
9708,2.6349,0.14052,-12.8865
9709,2.66297,0.10864,-12.8353
9710,2.54811,0.18917,-12.9386
9711,2.48698,0.21451,-12.9332
9712,2.42615,0.24875,-12.9172
9713,2.37154,0.28894,-12.8907
9714,2.32361,0.33527,-12.8507
9715,2.2282,0.53476,-12.7221
9716,2.25447,0.50841,-12.7813
9717,2.26606,0.45798,-12.7961
9718,2.27947,0.38623,-12.7987
9719,2.83315,1.17568,-12.7729
9720,2.97774,1.16821,-12.7766
9721,3.07076,1.11309,-12.7215
9722,3.13065,1.05641,-12.666
9723,2.96536,1.09915,-12.644
9724,3.01931,1.09066,-12.6479
9725,3.32059,0.92353,-12.8659
9726,3.28974,0.91411,-12.7929
9727,3.33405,0.85918,-12.9047
9728,3.28534,0.726,-12.9439
9729,3.31109,0.78705,-12.9161
9730,3.18289,1.03101,-12.6893
9731,3.26986,0.88375,-12.7204
9732,3.26069,0.94858,-12.7243
9733,3.22686,1.01433,-12.7277
9734,3.23822,0.69763,-12.8822
9735,2.6977,0.16753,-12.89
9736,3.20069,0.65352,-12.9109
